1	2388:1	3011:1	9495:1	10474:1	14122:1	18873:1	19235:1	20284:1	21967:1	27050:1	29143:1	32036:1	33320:1	34422:1	34494:1	41135:1	43041:1	44118:1	44586:2	45465:1	46341:1	47799:2																																																																																																																																																																																																											
1	1678:1	2493:1	2823:1	2856:1	4578:1	4831:1	5426:1	6044:1	6369:1	8612:3	9130:1	9352:1	9363:1	12341:1	13448:1	14699:2	15381:3	17063:1	17283:1	20666:1	21747:1	22757:1	23732:1	29659:1	30540:4	31098:1	31146:1	32261:2	32295:6	32301:1	32505:1	32561:1	32622:1	32847:1	33087:1	33124:1	33224:3	33283:1	33968:1	38718:1	39088:1	39256:1	43244:1	43568:1	43678:1	44573:2	44576:1	47117:1	47799:1																																																																																																																																																																																
1	1428:1	2817:1	4646:1	7860:1	8534:1	9500:1	10911:1	13417:4	14986:1	15381:2	15397:1	15873:1	17063:3	20241:1	20842:1	22272:2	23811:1	23940:1	24240:1	25463:1	29028:1	29172:2	29673:1	29869:2	30195:1	30519:1	30556:1	31162:1	31302:2	32262:1	32295:6	32539:1	33224:8	33764:1	34045:2	37679:1	42046:2	42600:1	43048:1	45912:1	47001:1	47100:1	47799:2	47826:2																																																																																																																																																																																					
-1	693:1	1577:1	3508:1	3778:1	4398:1	4656:2	5622:1	6626:1	7239:1	7362:1	7940:1	8612:2	8809:1	9415:2	9482:1	9609:1	11190:1	13970:1	14634:1	14786:1	15381:3	16198:1	17494:1	17745:1	20661:4	20663:1	21617:1	23277:1	23812:1	23955:1	24098:1	25422:1	25557:1	26250:1	26438:1	26590:2	26665:1	28428:1	28927:1	29279:1	29616:1	29939:1	30540:2	30946:1	30947:2	32295:9	32342:1	32505:2	32649:1	33178:1	33224:3	33383:1	34926:1	36308:1	36865:1	37761:1	38738:1	40192:1	40947:1	41135:1	42422:1	43708:1	45551:1	45595:1	47529:1	47829:2																																																																																																																																																															
-1	714:1	1148:1	4490:1	6294:1	8612:1	9023:1	9082:1	11554:1	11597:1	11918:1	13417:2	16554:1	16819:1	16872:1	17063:1	18625:1	18786:1	19000:1	20534:1	20747:1	21919:1	23155:1	26257:1	28628:1	29172:2	29573:1	29924:1	31243:1	31493:1	32295:3	32539:1	32575:1	32773:1	32949:2	33224:4	34781:1	36376:1	36602:1	37679:1	38716:1	39719:1	40892:1	42046:2	43041:1	43788:4	43972:1	44272:1	44586:6	44773:1	46341:1	46625:1	46970:1	47799:1	48065:1																																																																																																																																																																											
-1	1577:2	2898:1	3008:2	3508:2	3523:1	4151:1	4591:1	4759:1	4792:1	5177:1	5394:1	6942:1	7362:1	8475:1	8612:2	8999:1	9703:1	12034:1	13193:1	13247:1	13417:2	15255:1	15381:1	15744:1	15990:1	16198:2	17828:1	18332:1	18489:1	18864:1	20026:1	20661:2	21042:2	22705:1	23384:1	23826:1	23955:1	24944:1	26438:2	27071:1	27966:1	28455:1	29659:1	29899:1	30540:3	30646:1	30812:1	32295:10	32349:1	32505:1	33124:1	33224:3	33533:1	34606:1	36476:1	36498:1	37533:1	39381:1	39869:1	39956:1	41135:1	45327:1	45551:2	45595:2	45776:1	46335:1	46339:1	46520:1	46559:1	47799:1																																																																																																																																																											
1	351:2	912:1	2560:1	2593:1	3052:1	3852:2	6086:1	8159:1	9072:1	9277:1	10516:2	12278:2	13417:6	14303:1	14986:1	15381:1	15775:1	16819:1	16992:2	17063:1	18363:2	20241:1	20663:1	20971:1	21524:1	21546:1	22272:1	22279:1	22465:1	23750:1	24240:1	28818:1	28966:1	29119:1	29172:4	29869:1	29871:1	31302:1	31847:1	32036:1	32262:1	32295:8	33224:11	34045:1	34353:1	36053:1	36563:2	37106:1	39125:1	39583:1	39608:1	41592:1	42046:4	42137:1	42354:2	42600:1	42955:2	43041:2	43048:1	43509:1	43655:1	44316:1	44345:2	46341:2	46532:1	47799:3	47826:1																																																																																																																																																														
1	5337:1	5451:3	8612:3	21186:1	21776:1	25263:1	41135:1	43206:1	45551:1																																																																																																																																																																																																																								
1	1599:1	6379:1	7527:1	8231:1	9439:2	18822:1	24023:1	26409:1	26577:1	29030:1	29251:1	29659:1	30540:1	32295:3	33224:1	34231:1	35048:1	36563:1	38269:1	40271:1	42955:3	46341:1	47799:1																																																																																																																																																																																																										
1	1530:1	2280:1	6896:1	9449:1	11345:1	13208:1	15117:1	16819:1	18787:1	19861:1	19957:1	20505:1	20613:1	20661:3	20663:1	21502:1	22272:1	23765:1	24707:1	26063:1	27016:1	29382:1	29659:1	29869:1	30085:1	31227:1	31302:1	31404:1	32295:3	32342:1	33178:1	33224:1	34045:1	39077:1	39891:1	41624:1	43972:1	44992:1	47312:1	47799:2	47826:1																																																																																																																																																																																								
1	697:1	2577:1	4389:1	6821:1	7834:1	8612:1	11823:1	13417:2	13970:1	15381:1	15941:1	16131:1	17026:1	17815:1	19783:1	20663:1	20747:1	20862:1	23270:1	23390:1	23656:2	24707:1	25858:1	28192:1	28556:1	28818:1	28998:1	29172:3	30085:1	30746:1	32295:5	33224:7	37085:1	37164:1	37213:1	38543:1	38835:1	39253:1	39756:2	40050:1	40564:1	41135:1	41383:1	42046:2	43014:1	43972:2	45473:1	47885:1																																																																																																																																																																																	
-1	337:1	697:1	1021:1	2487:1	5573:7	5628:1	8130:1	8259:1	8612:3	9191:1	11554:1	13417:2	16312:1	17629:1	18625:1	20473:1	20534:1	21078:1	21389:1	22060:2	24000:1	25815:1	25858:1	26257:1	27110:1	29094:1	29172:3	32295:1	32949:9	33224:5	33716:2	34402:1	38716:1	40850:1	42046:2	43788:11	44586:14	44773:1																																																																																																																																																																																											
-1	104:2	2194:2	2823:2	3652:2	4203:2	4789:2	5701:2	6035:2	6626:4	6728:2	7040:2	7362:6	8494:2	8612:2	8747:2	12204:2	14127:2	14508:2	14699:2	15381:2	16198:6	16393:2	16401:2	16666:2	19317:2	20155:2	21413:2	23009:2	24247:2	26759:2	27071:2	27712:2	28854:2	29659:4	30321:2	31071:2	32295:18	32301:2	33080:2	33224:2	33757:2	33869:2	34257:2	34926:2	37388:2	37486:2	41135:8	44730:2	45598:2	47540:2	47799:4	47842:2																																																																																																																																																																													
1	395:1	2132:1	3011:1	9052:1	9495:1	10349:1	11053:1	15506:1	15938:1	19235:1	20284:1	20747:1	21559:1	21908:1	23081:1	24779:1	24983:1	25285:1	29143:1	32036:1	34422:1	35529:1	35941:1	41652:1	42955:1	43041:2	43696:1	44118:1	44586:3	45089:1	45465:1	46341:2	47799:3																																																																																																																																																																																																
-1	562:1	4048:4	5337:1	5451:3	7082:1	7382:2	8612:3	13417:8	14986:2	15146:1	20241:1	20814:1	21294:2	22272:1	23911:1	24661:1	25407:1	25565:1	28040:1	29869:1	31302:1	32262:1	32295:4	33224:8	34045:1	37085:2	39756:2	41887:1	43592:1	47799:1	47826:1																																																																																																																																																																																																		
-1	304:4	1372:4	2159:4	8371:4	8612:4	8980:4	11554:4	13362:1	13407:2	17216:1	19858:4	24879:2	33169:4	36398:2	37181:2	38716:4	42236:1	44043:2	44586:8	45551:5	46634:2																																																																																																																																																																																																												
1	1149:1	2823:2	3838:1	6349:1	6526:1	8612:2	10840:1	11805:1	12377:1	12701:1	12791:1	13417:2	13496:1	15381:1	15508:1	16613:1	17063:1	18867:1	19235:1	19464:1	19831:1	20874:1	21042:1	21554:1	23493:1	29172:2	29634:1	29886:1	30405:1	32295:7	32301:1	32539:1	33224:5	34780:1	37522:1	37679:1	38516:1	40817:1	42046:2	42753:1	43187:1	45375:1	46197:1																																																																																																																																																																																						
-1	550:3	619:3	697:3	5337:1	5451:1	5776:3	8612:1	13417:6	15731:3	18520:3	21223:3	25858:3	26442:6	27976:3	29172:9	31615:3	32295:3	32769:3	33224:15	34208:1	37133:3	42046:6	42529:3	42983:1	43041:3	44586:3	44626:3	45551:3	46242:1	46341:3	46841:3	47236:3	47799:3																																																																																																																																																																																																
-1	30:1	1068:1	1428:1	2937:1	3303:1	5169:1	5426:1	7023:1	8612:2	9130:1	9363:1	10911:1	13417:3	14699:2	15711:1	16142:1	17283:1	17713:1	18222:1	22556:1	23335:1	24040:1	24893:1	26556:1	28995:1	29172:1	30085:1	30286:1	30484:1	30540:3	30712:1	31494:1	31507:1	32261:2	32295:4	32636:1	33087:1	33224:5	33249:1	33283:1	33968:1	34319:1	38778:1	43568:1	43972:1	44573:2	46620:1																																																																																																																																																																																		
-1	1919:1	3689:1	3726:1	3820:2	5218:1	5417:1	8175:1	8612:3	8980:1	14687:1	15442:1	20591:1	33274:1	40767:1	43041:1	44586:2	45551:1	46341:1	46841:1	47799:1	47873:1	47931:1																																																																																																																																																																																																											
1	2814:1	2823:1	3013:1	4307:1	5573:10	7042:1	8612:3	9420:2	9802:1	10132:1	11006:1	11554:1	13076:1	13998:1	14177:1	14214:1	16072:1	16198:1	18625:1	19500:1	20534:1	20661:1	21221:1	23158:1	25715:1	26257:1	26959:1	27782:1	27794:1	28030:1	28224:1	29459:1	30357:1	30940:1	31375:1	31944:1	32295:4	32827:1	32949:12	33224:4	33238:1	34314:1	36602:1	36683:1	36721:1	37010:1	38087:1	38704:1	38716:1	39759:2	40393:1	41495:1	42062:1	42864:1	43041:1	43788:14	44272:1	44586:17	44773:1	44948:1	45551:1	45565:1	46341:2	46625:1	46841:1	47799:1	47931:1	48136:1																																																																																																																																																													
1	1428:1	1493:1	1577:1	3508:2	3814:1	4656:2	7899:1	8612:3	9536:1	11190:1	11989:1	12983:1	13417:4	13547:1	13960:1	13970:1	15381:2	15478:1	17063:3	19783:1	19946:1	20208:1	20345:1	20661:1	20663:1	21042:1	23812:1	24550:1	25422:1	26438:1	26590:2	26639:1	27838:1	28539:1	29657:1	29659:1	30195:2	30540:2	30760:1	30947:2	31502:1	31851:1	32295:11	32505:2	32636:1	33224:6	33981:1	34718:1	37689:1	39330:1	39381:1	41075:1	41386:1	42213:1	44185:1	44929:1	45551:2	45595:2	45849:1	46862:1	47100:1	47513:1	47681:1	47799:1	47829:2																																																																																																																																																																
1	619:1	697:2	2403:1	2823:1	2925:1	3045:2	3665:1	4218:1	5383:1	5776:2	8612:1	13417:8	13744:1	13828:1	14282:1	16975:1	19576:1	21078:1	24000:1	24268:1	24453:1	25858:2	26442:2	26845:1	27247:1	29172:6	30480:1	30978:1	32295:4	32769:1	33224:14	33716:2	34392:1	34422:1	34648:1	34863:1	36319:1	36994:2	38531:1	38831:1	38837:1	39403:1	41928:1	42046:4	43041:2	43406:1	44256:1	44586:1	44626:1	45551:2	45565:1	46341:2	46413:1	47799:2																																																																																																																																																																											
1	737:1	1148:1	3360:1	3838:1	4550:1	5503:1	5882:1	6092:1	6397:1	6759:1	9082:1	9116:1	13417:2	15748:1	16545:1	16613:1	16872:1	19336:1	19464:1	20498:1	21441:1	27728:1	28718:1	29172:2	32036:1	32295:3	33224:4	36292:1	37522:1	38516:1	39493:1	40740:1	42046:2	43014:1	43972:1	47831:1																																																																																																																																																																																													
-1	280:1	697:1	952:1	2738:2	4130:1	5402:2	8954:1	10599:1	11360:2	11990:1	12570:1	12709:1	13417:10	14986:2	17680:1	20162:1	20241:1	20606:1	20663:1	22272:1	22508:1	23656:2	24818:1	25260:1	25407:1	25858:1	28192:1	28475:1	28984:1	29172:3	29298:1	29869:1	31302:1	32262:1	32295:6	33224:13	34045:1	35556:1	36264:1	37077:1	37410:1	37930:1	38240:1	39150:1	39756:1	40731:1	41071:1	41887:1	42046:2	42055:1	42655:1	43972:2	44343:1	44721:1	44775:1	44783:1	46489:1	47799:1	47804:1	47826:1																																																																																																																																																																					
-1	4115:1	4170:1	6866:2	7760:1	10620:1	11282:1	13417:4	14706:1	18873:1	24000:1	27166:1	27485:1	32295:2	33224:4	36563:1	38899:1	41135:1	42955:1	44586:1	47862:2																																																																																																																																																																																																													
-1	699:1	1893:1	2046:1	2823:1	4600:1	5931:1	6502:1	7538:1	8612:6	9914:1	10637:1	11872:1	11971:1	13490:1	14687:1	14699:1	14906:1	18214:1	19957:1	20323:1	20661:3	21129:1	21325:1	23543:1	23563:1	25554:1	25712:1	26970:1	28554:1	29985:1	30647:1	31517:1	32080:1	32142:1	32261:2	32295:2	33178:1	34870:2	35028:1	35046:1	35092:1	35473:2	37680:1	38333:1	38580:1	39385:1	42544:1	43041:1	44586:1	45551:1	46341:3	46351:1	46841:1	46990:1	47687:1	47799:1	47818:6	47873:1	47931:3	48120:1																																																																																																																																																																					
1	350:1	1577:1	3508:1	3666:1	3957:1	3963:1	4973:1	6187:1	6626:3	6760:1	6934:1	7134:1	7362:2	7513:1	8346:1	8612:4	9024:1	9384:2	10587:1	10671:1	10818:1	12409:1	12909:1	13417:2	13808:1	14107:1	14566:1	14699:1	15288:1	16198:5	16675:1	16749:1	18377:1	18873:1	20178:1	20661:3	20721:1	21055:1	21890:1	23087:2	23312:1	23408:1	23955:1	24060:1	24126:1	25744:1	26094:1	26438:1	27131:1	27461:1	27712:1	27826:1	28673:1	29172:1	29199:1	29659:2	30540:1	31250:1	31668:1	31753:1	32287:1	32295:11	33080:1	33224:3	34178:1	34358:1	34422:1	34471:1	34710:1	34926:2	35069:1	36142:1	36952:1	38917:1	39270:1	39811:1	40081:1	40192:1	40243:1	41135:5	41493:1	41643:1	42105:1	42109:1	42733:1	42827:1	43041:1	43641:2	44346:1	44586:1	45296:1	45511:1	45551:2	45595:1	46057:1	46341:1	47172:1	47799:3	47903:1	48185:1																																																																																																																													
1	1120:1	1148:1	1484:1	5169:1	5417:2	5505:2	6717:1	8191:1	8612:4	8664:1	8980:2	9082:1	9384:2	11517:1	13034:1	13280:1	13417:4	13866:1	14555:2	14687:2	14838:1	16606:1	16872:1	17063:1	20284:3	20747:1	21042:1	21455:1	22272:1	22313:1	23794:1	25350:1	25677:1	29172:2	29673:1	29869:1	29900:1	30556:1	30863:1	31302:1	32295:7	32539:1	32573:1	32613:1	33224:6	33972:1	34045:1	34351:1	34422:2	35411:1	35719:2	36707:1	36773:1	36972:1	37679:1	38098:1	39241:2	39940:2	40184:1	40207:1	40237:1	40853:1	41023:1	41411:1	41466:1	41731:1	41850:1	42046:2	42203:1	43014:1	43041:2	43788:1	43972:1	44586:7	45185:1	45551:2	46341:2	46841:2	47571:1	47799:3	47826:1	47873:2	47931:2																																																																																																																																														
1	697:1	1324:1	2643:1	4048:2	4708:1	8532:2	13417:6	16131:1	16579:1	20747:1	21294:1	23656:2	25768:1	25858:1	28192:1	29172:3	29928:1	32295:3	33224:9	37085:2	37213:1	39756:2	41135:1	41422:1	42046:2	47885:1																																																																																																																																																																																																							
1	443:1	1428:1	2279:1	4540:1	6632:1	7134:1	8534:1	9881:1	10675:1	10911:1	12260:1	13417:4	13784:1	14986:1	15381:2	17063:2	19946:1	20241:1	20842:1	21042:1	21641:1	22272:3	24240:1	24327:1	24817:1	28098:1	29172:1	29673:2	29869:3	30169:1	30195:1	30556:2	31302:3	32262:1	32295:7	33224:7	33764:1	34045:3	38535:1	40184:1	42600:1	43048:1	43224:1	47457:1	47799:3	47826:3																																																																																																																																																																																			
1	2279:1	2823:1	3045:2	3665:1	5776:1	8302:1	8612:1	8752:1	10605:1	11001:1	12928:1	13092:1	13417:6	13828:1	16922:1	17501:1	18374:1	18481:1	19224:1	19314:1	20633:1	21746:1	22272:1	23762:1	24782:1	26327:1	26654:1	26970:1	28576:1	29008:1	29172:2	29673:1	29869:1	30556:1	31302:1	32295:4	33224:8	34045:1	35028:1	36994:2	37270:1	38531:1	41480:1	41854:1	41928:1	42046:2	45031:1	46341:1	46351:1	47084:1	47799:1	47818:3	47826:1	47846:1	47997:1																																																																																																																																																																										
-1	1771:1	1893:2	4203:1	5776:1	6668:1	8612:1	9526:1	10702:1	11972:1	13417:2	14089:1	14228:1	14699:1	14787:1	15250:1	15381:1	20540:1	20661:2	20947:1	23666:1	23808:1	24182:1	27093:1	27895:1	29659:1	30540:1	32295:4	32505:1	33224:3	35686:1	36994:1	38006:1	40192:1	40411:1	42077:1	43041:1	43482:1	43568:1	46341:1	47799:2	47931:1																																																																																																																																																																																								
-1	2823:1	6018:1	6311:1	7948:1	8612:3	10132:1	10601:1	11006:1	11497:1	14214:1	14687:1	16198:2	20661:2	23737:1	24129:1	25879:1	28673:1	30357:1	32295:1	32427:1	32486:1	33224:1	34314:1	36937:1	37328:1	37955:1	42351:1	42827:1	43041:1	44014:1	44909:1	45551:1	45690:1	45872:1	46341:2	47799:1	47931:2	48055:1																																																																																																																																																																																											
-1	2643:1	3527:1	3679:1	3852:2	8532:1	9598:1	11982:1	13417:2	15381:1	16814:1	20747:1	25504:1	25768:1	32295:3	33224:3	35357:1	36563:2	37213:1	40189:1	40702:1	41135:1	42955:2	44684:1	47885:1																																																																																																																																																																																																									
-1	80:2	3011:2	5558:2	19235:2	20747:2	20872:2	32787:2	35728:1	43041:2	46341:2	47799:2																																																																																																																																																																																																																						
1	2683:2	3927:1	4892:1	16198:1	20661:4	20663:1	21553:1	22051:1	27712:1	28764:1	29143:1	31708:1	32036:1	32342:2	32469:1	36391:2	41135:1	42823:1	45563:1	45776:2	47799:1	47861:1																																																																																																																																																																																																											
1	350:1	1428:1	1577:1	2438:1	3508:3	4761:1	6192:1	6626:1	6957:1	7726:1	7818:1	8061:1	8487:1	8612:3	8642:1	13417:3	14768:1	14899:1	15381:2	15618:1	17515:1	18691:1	21042:1	21801:1	22899:1	23416:1	24040:1	24435:1	25831:1	26438:1	28098:1	29659:1	30085:1	32091:1	32214:1	32295:10	32530:1	33224:6	34195:1	34505:1	35036:1	35524:1	35930:1	37228:1	37689:1	38131:1	40192:2	40995:1	42231:1	42785:1	43641:1	43972:1	44351:1	45551:3	45595:3	47681:1	47799:1	47851:1	47902:1																																																																																																																																																																						
1	3006:1	5897:1	6526:1	8612:1	9426:1	10454:1	10815:1	13970:1	14024:1	15117:1	16819:1	16982:2	19217:1	19235:1	19783:1	20663:1	21128:1	22272:1	23118:1	24707:1	25300:1	26239:1	26427:1	27985:1	29869:1	30085:1	31302:1	31542:1	31991:1	32295:4	33224:1	34045:1	39020:1	39710:1	40308:1	41165:1	42070:1	43972:3	47134:1	47543:1	47799:1	47826:1																																																																																																																																																																																							
1	350:1	503:1	1378:1	1577:1	1601:1	3508:1	3666:1	3957:1	3963:1	4499:1	4973:1	6187:1	6626:3	7134:1	7362:2	7513:1	8346:1	8612:4	9024:1	10671:1	10818:1	12409:1	12435:1	12665:1	12909:1	13417:2	13808:1	14080:1	14107:1	14566:1	14699:1	15008:1	15288:1	16198:5	16749:1	18377:1	19256:1	20178:1	20661:3	20721:1	20747:1	21055:1	21890:1	22618:1	23087:2	23312:1	23955:1	24060:1	24126:1	24681:1	25986:1	26438:1	26468:1	26737:1	27131:1	27712:1	27826:1	28673:1	29172:1	29199:1	29659:2	30540:1	31250:1	31753:1	32295:11	33080:1	33224:3	34358:1	34391:1	34926:2	35069:1	36142:1	36565:1	36952:1	37704:1	38917:1	39811:1	40081:1	40192:1	40243:1	40383:1	41135:4	41643:1	42109:1	42827:1	43041:1	43641:2	43680:1	44174:1	45551:2	45595:1	46341:1	47172:1	47799:3	47903:1	47931:1																																																																																																																																	
-1	6976:2	8612:2	10730:1	11554:2	13133:1	19235:1	20284:2	20534:2	28845:2	34207:2	34422:1	37563:2	38716:2	40798:1	43788:2	44586:6	45900:1																																																																																																																																																																																																																
1	786:1	1148:1	2823:2	5169:1	5171:1	5721:1	8612:2	8823:1	9082:1	9718:1	12817:1	13417:4	13633:1	15735:1	16872:1	17063:3	21042:1	21282:1	25350:1	29172:4	29634:2	30851:1	31163:1	32295:9	32539:3	33123:1	33224:8	36563:1	37679:3	40207:1	41068:1	41452:1	41847:1	42046:4	42203:1	42728:1	42955:1	43014:1	43919:1	43972:1	44695:1	45561:1	46481:1	47363:1	47462:1																																																																																																																																																																																				
1	350:2	4299:2	6526:2	6626:2	9726:2	10840:2	12409:2	13417:4	14240:2	15459:2	19235:2	22118:2	25039:2	29172:2	29659:2	29793:2	32295:8	33224:6	38422:2	40192:2	42046:2	43641:2	47799:2	47856:2	48032:2	48048:2																																																																																																																																																																																																							
1	3052:1	8612:1	11518:1	13970:1	14738:1	15381:1	16819:1	18010:1	18237:1	20663:1	25662:1	29659:1	32295:2	33224:1	35057:1	36563:1	36939:1	39755:1	39787:1	42955:1	47799:1																																																																																																																																																																																																												
-1	2530:1	7134:1	10620:1	10703:1	13417:2	15381:1	15707:1	15884:1	16859:1	21336:1	22267:1	24460:1	29172:1	30878:1	32100:1	32295:2	33224:4	36563:1	42955:1	43317:1																																																																																																																																																																																																													
-1	697:1	3726:1	3820:2	8612:2	12125:1	13417:2	19781:1	25858:1	28229:1	29172:3	32295:1	33224:5	37021:1	42046:2	42180:2	45793:1	47372:1																																																																																																																																																																																																																
-1	3011:1	11006:1	12401:1	14922:1	17454:1	19235:1	43041:1	43147:1	46341:1	47799:1	47818:1																																																																																																																																																																																																																						
-1	2653:1	3852:1	5337:1	7382:1	8201:3	11835:1	13417:2	13662:1	15179:1	15381:1	16814:1	17491:1	21057:1	21548:1	22272:1	24661:1	25534:1	25830:1	26157:1	29673:1	29869:1	30556:1	31302:1	32295:3	33224:3	33398:1	34045:1	36563:1	37402:1	38394:3	42955:1	47799:1	47826:1																																																																																																																																																																																																
-1	2422:1	3209:1	3838:1	3874:1	8612:1	8894:1	9489:1	10332:1	10671:1	13417:2	15292:1	15431:1	15488:1	16198:2	16613:1	17063:1	19464:1	20138:1	20661:1	21554:1	21976:1	23072:1	23135:1	23891:1	25164:1	26687:1	29172:2	31465:1	32270:1	32295:4	32539:1	33224:4	33383:1	34042:1	35560:1	37522:2	37679:1	38481:1	38516:1	39690:1	39811:1	40160:1	41135:1	42046:2	42871:1	43041:1	43187:1	43964:1	46341:1	47799:1																																																																																																																																																																															
-1	1148:1	1220:1	2762:1	2823:1	4920:1	8612:1	9082:1	13417:2	14457:1	15117:1	16819:1	16872:1	17538:1	18379:1	18518:1	26210:1	27621:1	28961:1	29172:2	30916:1	31561:1	32295:3	33224:4	35992:1	42021:1	42046:2	43014:1	43972:1	45545:1																																																																																																																																																																																																				
1	1043:1	3927:1	7027:1	8476:1	10621:1	16819:1	19654:1	20661:3	20663:1	21553:1	29143:1	29344:1	32036:1	32322:1	32342:1	33693:1	37297:1	45563:1	47077:1	47799:1																																																																																																																																																																																																													
-1	224:1	253:1	1850:1	2543:1	2857:1	8612:1	9584:1	13114:1	13417:2	13707:1	14209:1	14699:1	14856:1	14865:1	15967:1	15990:1	16198:3	17283:1	18195:1	19956:1	19957:2	20661:4	21856:1	24557:1	25388:1	29172:2	29201:1	30080:1	30540:1	30890:1	32261:1	32295:2	33224:4	36213:1	36283:1	38209:1	39675:1	41115:1	41753:1	42014:1	42046:2	43427:2	44542:1	45776:2	46797:1	47252:1	47738:1																																																																																																																																																																																		
-1	1428:1	1623:1	1938:1	4703:1	4967:1	5818:1	6611:1	7860:1	8211:1	8612:1	8980:1	9303:1	10237:1	10671:1	10911:1	11312:1	11475:1	11544:1	11554:1	11803:1	12317:1	12782:1	13417:4	14564:1	14689:1	15381:1	17063:2	18875:1	18950:1	20534:1	20661:2	21042:1	22858:1	24589:1	26277:1	26438:1	26739:1	29172:2	29659:1	30195:1	30420:1	31636:1	32295:8	32539:1	32636:1	33178:2	33224:7	37679:1	38431:1	38547:1	38716:1	39111:1	40192:1	42008:1	42046:2	43759:1	43788:1	44383:1	44586:3	44958:1	45551:1	45695:1	46059:1	47799:1																																																																																																																																																																	
1	690:1	2773:1	3570:1	3666:1	4557:1	5829:1	7520:1	8265:1	10274:1	11750:1	13417:4	14986:2	15125:1	15764:1	16198:4	18873:1	20241:1	22272:1	25407:1	27111:1	27522:1	27712:2	29143:1	29437:1	29869:1	30540:1	30649:2	31302:1	32036:1	32262:1	32295:2	32442:1	32618:1	32974:1	33080:2	33224:4	34045:1	34422:1	35086:1	41135:3	41887:1	43153:1	44118:1	44586:1	44611:1	47266:1	47799:2	47826:1	47966:1																																																																																																																																																																																
1	3690:1	4833:1	16198:1	20661:1	25261:1	30540:1	33244:1	42955:1	46339:1																																																																																																																																																																																																																								
1	4845:2	5003:2	6401:2	6526:2	7847:2	10931:2	13417:8	14979:2	17752:4	19235:2	21074:4	23601:2	32295:4	32550:2	33224:8	42102:2	46351:2	46360:2	47818:2																																																																																																																																																																																																														
-1	1228:1	3726:1	3820:2	6526:1	7477:1	8007:1	8612:2	10689:1	12508:1	12589:1	12636:1	15862:1	17600:1	19235:1	20747:1	26640:1	27678:1	28351:1	32246:1	32295:3	34877:1	36563:1	37495:1	37945:1	38188:1	42127:1	42613:1	42955:1	43014:3	43972:3																																																																																																																																																																																																			
1	665:1	2934:1	3508:1	3726:1	3820:1	5174:1	6142:1	8070:1	8487:2	8612:3	9959:1	12860:1	13417:8	13856:1	14288:1	14418:1	16311:1	16408:1	16498:1	17123:1	17611:1	21022:1	21074:4	22876:1	25272:1	25555:1	25831:1	28359:1	30614:1	31420:1	31849:2	32036:1	32295:4	32430:1	32550:2	33224:8	33897:1	34401:1	34777:1	34870:1	35323:1	38255:1	38716:1	40888:1	41233:1	41323:1	41465:1	41687:1	43041:1	44586:2	44635:1	45551:2	45595:1	46341:1	46351:1	46360:1	46841:1	47799:1	47818:3	47851:1	48106:1																																																																																																																																																																				
1	1428:1	1468:1	2279:1	4666:1	5169:1	7134:1	10911:2	12754:1	13417:3	13459:1	13784:1	17713:1	18076:1	22272:1	22556:1	23335:1	24040:1	26880:1	29172:2	29673:1	29869:1	30085:1	30286:1	30484:1	30556:1	31302:1	32295:3	33224:6	33249:1	34045:1	38778:1	41664:1	43972:1	47799:1	47826:1	48156:1																																																																																																																																																																																													
-1	1295:1	5314:1	6793:1	13417:1	13928:1	14673:1	15967:1	16198:2	16399:1	17713:1	18025:1	18254:1	19956:1	23487:1	24040:1	24212:1	27712:2	29172:1	30085:1	32295:2	33224:5	36717:1	37977:1	38305:1	38653:1	38778:1	39242:1	40455:1	41135:2	42489:1	42793:1	42838:1	43972:1	45055:1	46639:1	47621:1																																																																																																																																																																																													
1	1148:1	1428:1	1560:1	2823:1	3045:1	4018:1	4886:1	6220:1	7168:1	7824:1	8612:1	10370:1	10911:1	13417:3	15381:1	17713:1	20008:1	21615:1	23599:1	24040:1	25606:1	26372:1	26619:1	29172:1	30085:1	30286:1	32132:1	32295:3	33224:6	38531:1	38778:1	43972:1	47383:1																																																																																																																																																																																																
-1	1893:2	7521:1	12661:2	14699:1	16048:1	19957:3	20661:6	25334:1	30540:1	33936:1	38410:1	40986:1	44417:2	45170:1	46499:1	47932:1																																																																																																																																																																																																																	
1	3666:1	12787:2	13180:1	15758:2	16198:2	19957:2	20661:4	25760:2	27835:1	30540:1	43427:2	43657:2	45776:2	46171:1																																																																																																																																																																																																																			
-1	311:3	2823:3	3683:3	8612:3	15381:3	32295:3	32935:3	33224:3	38531:3	44916:1																																																																																																																																																																																																																							
1	351:1	2279:1	3852:1	13417:2	15121:1	17184:1	22272:1	22507:1	25534:1	29008:1	29172:2	29673:1	29869:1	30556:1	31302:1	32295:2	33224:4	34045:1	36563:1	42046:2	42354:1	42955:1	47799:1	47826:1																																																																																																																																																																																																									
1	1428:2	1655:1	2755:2	2823:1	5563:1	5900:1	6916:1	7134:1	8612:1	8645:1	9718:1	10911:2	10941:1	13417:8	13852:1	14079:1	16092:2	16291:2	17063:4	18117:1	19885:2	19946:1	21042:2	23579:1	26782:1	26898:1	28039:1	29172:3	29634:1	30195:2	32295:9	32539:2	32636:2	32675:1	33224:11	35618:1	37679:2	42046:2	42311:1	44695:1																																																																																																																																																																																									
