Class,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,CalcNumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,RingCount,FractionCSP3,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState8,VSA_EState9,VSA_EState10
1,2.50208037437462,489.037124074059,4453.21145327073,-2.1,10.4188955452457,3.80886345155439,1.81631659408281,11.706742302257,7.57538740046941,8.37473109953546,4.68138248562402,3.47258426764282,2.33423548274189,1.4133950164004,8.37473109953546,4.68138248562402,3.47258426764282,2.33423548274189,1.4133950164004,2.7962,60.6188,220.222,220.08120476,16,210.142,4,2,2,2,4,1,82,0,2,0,0,2,0,0,0,0,0,2,0,52.04,91.4993495254389,11.4673349543244,0,8.78083009534964,0,0,12.1327341369232,35.3923712572404,0,11.3747725493671,11.6344416820918,0,0,0,0,8.78083009534964,0,0,0,11.4673349543244,48.0326440928615,0,11.126902983394,11.3747725493671,11.4673349543244,0,0,11.6344416820918,0,36.3982024107697,0,11.126902983394,20.1556026447168,0,0,11.6344416820918,11.3747725493671,11.126902983394,0,24.2654682738464,12.1327341369232,0,0,11.4673349543244,8.78083009534964,26.4024908667171,19.5975091332829,0
-1,2.78716752358637,112.218849100348,103.687915993318,-1.06,7.94,6.94,6.94,6.94974746830583,4.4142135623731,5.22285431574611,2.86142715787305,1.56622776601684,0.827160188343253,0.413580094171626,5.22285431574611,2.86142715787305,1.56622776601684,0.827160188343253,0.413580094171626,0.40336,33.3297,123.159,123.079647288,9,114.087,1,3,3,1,3,4,48,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,59.61,54.8989831463581,5.31678860400633,0,0,10.523783109477,0,0,0,25.9311560576772,12.1384426255845,0,0,0,0,0,0,5.31678860400633,0,12.841643245852,13.0895128118252,0,0,12.1384426255845,0,5.31678860400633,13.0895128118252,0,22.6622257350615,12.841643245852,0,0,0,0,0,0,0,0,25.9311560576772,0,0,0,12.1384426255845,5.31678860400633,10.523783109477,0,0,25.5,0
1,1.78521973652197,483.564252966924,15060.4323881529,-1.38,9.81837349633124,4.23946072464686,2.0803305756873,10.7946824509971,7.93265299037757,9.05661907800438,5.59314484074687,4.10874245999604,2.84361270717523,1.8829484295635,9.05661907800438,5.59314484074687,4.10874245999604,2.84361270717523,1.8829484295635,2.7552,63.344,214.264,214.099379688,16,200.152,0,2,2,0,2,4,82,0,2,1,1,2,0,0,0,1,1,3,0.285714285714286,21.76,94.7940954143031,9.4737259076001,0,0,0,0,42.4645694792313,16.3358999206266,0,19.8206458935388,6.1039663877483,0,0,0,0,9.4737259076001,0,0,12.7108483522612,13.2137639290258,48.0280209709283,0,0,10.7724484289296,0,19.3177303167741,16.080607872113,0,5.563451491697,42.4645694792313,0,10.7724484289296,0,0,0,0,0,19.3177303167741,6.60688196451292,16.3358999206266,0,0,42.4645694792313,9.4737259076001,0,0,31.8333333333333,0
1,3.26705221236169,378.897043024396,675.815708069665,-2.05,9.04132420091324,3.13290897298572,1.75121274566454,10.0080716895078,6.01974450780358,6.13743563343347,3.10452644705738,2.14993406892835,1.337233051472,0.754532839467762,6.13743563343347,3.10452644705738,2.14993406892835,1.337233051472,0.754532839467762,1.6421,39.7088,186.098,186.007684796,13,183.074,0,6,4,0,7,2,68,0,1,0,0,1,0,0,0,0,0,1,0,86.28,70.9028899674228,0,20.2286365375311,0,4.39041504767482,0,0,6.06636706846161,6.06636706846161,15.912989166097,0,0,5.8172208410459,5.68738627468356,5.68738627468356,14.2370371453102,0,0,0,0,44.2449585839619,0,0,11.3747725493671,0,9.84662209763534,0,26.045857378577,0,18.1991012053848,0,0,15.7651875970419,0,0,27.0386154880484,0,12.1327341369232,6.06636706846161,0,0,0,0,0,24.619051585206,12.6195200302343,38.3804799697657,0
-1,2.15652688073924,615.488409632697,47153.551215112,-2,15.39,6.18549346016647,3.76163265306122,15.4578191578136,9.91985208272585,12.2215114979178,6.55646151798804,5.13522447931412,3.08185462156137,1.93985139419088,12.9774404439363,6.93442599099727,5.57166025978611,3.33383093690085,2.06583955186062,4.3374,83.611,304.773,304.086622084,21,287.637,0,3,3,0,4,4,110,0,2,0,0,2,0,0,0,0,0,2,0.235294117647059,35.53,129.005086683483,9.4737259076001,0,4.79453718407182,0,0,35.866408164079,49.2398456566217,5.02263331374133,7.10979754127753,5.74951183328391,5.60105081098369,0,0,5.96930528795185,14.2682630916719,0,0,19.4485252103649,7.10979754127753,53.5535698614342,0,16.8764148166779,17.5702451781844,4.73686295380005,18.6801536402131,9.53140013787187,0,13.8474743993812,48.5309365476929,5.02263331374133,11.126902983394,0,5.74951183328391,11.6009398902325,11.5703560989355,0,10.7721451470252,11.126902983394,7.10979754127753,13.8474743993812,48.5309365476929,0,21.0746657978326,4.79453718407182,0,43.8178542155477,5.87659022889676
-1,2.44747288787634,23.3609903989499,35.5096099251534,-0.04,6.96,5.96,5.96,5.53553390593274,3.41421356237309,5.32842712474619,3.12132034355964,1.75,0.853553390593274,0.478553390593274,5.32842712474619,3.12132034355964,1.75,0.853553390593274,0.478553390593274,1.396,33.4517,101.193,101.12044948,7,86.073,1,1,1,1,1,4,44,0,0,0,0,0,0,0,0,0,0,0,1,12.03,46.1138237834206,5.31678860400633,0,0,0,0,13.8474743993812,25.9311560576772,0,0,0,0,0,0,0,0,5.31678860400633,0,26.6891176452333,13.0895128118252,0,0,0,0,5.31678860400633,13.0895128118252,0,0,26.6891176452333,0,0,0,0,0,0,0,0,0,0,25.9311560576772,0,0,19.1642630033876,0,0,0,12.5,0
1,2.75099074809193,469.421030014199,1608.83882956232,-1.9,8.68737835790455,2.80268062671716,1.05923303909525,10.2925287398839,6.60906090528062,7.57311125318619,4.20322229325976,3.22042415323669,2.23924636847585,1.53507783410446,7.57311125318619,4.20322229325976,3.22042415323669,2.23924636847585,1.53507783410446,1.7175,50.5248,188.182,188.047344116,14,180.118,1,3,3,1,3,0,70,0,1,0,1,1,0,1,0,0,0,2,0.090909090909091,54.37,80.6779574580501,5.10652739484071,9.58907436814364,0,0,0,12.1327341369232,19.0661243749861,11.1365560217663,5.563451491697,5.74951183328391,11.5664898927299,0,0,0,14.6956017629844,0,0,6.92373719969062,0,40.975128825682,0,5.74951183328391,11.5664898927299,0,16.6730172875706,0,0,27.6397145512283,29.848225842288,0,0,0,5.74951183328391,0,0,28.4429047094078,5.57310453006927,0,12.1423871752955,19.0564713366138,0,0,0,14.6956017629844,0,40,0
1,2.43620783344051,415.095682068159,1363.68830528177,-2.04,7.6009324280489,2.77986472054112,1.43649102616398,9.25914854506434,6.25402019542349,6.74221323191195,3.76736314451633,2.59181002516997,1.63097716217695,1.12869652512761,6.74221323191195,3.76736314451633,2.59181002516997,1.63097716217695,1.12869652512761,1.0535,49.2998,176.179,176.069810876,13,168.115,4,5,2,3,5,1,66,2,2,0,0,1,0,0,1,0,0,2,0,83.8,73.9580931482541,10.7176459981094,5.31678860400633,9.77851570501903,0,0,12.1327341369232,12.1327341369232,0,11.0334014352325,0,0,5.94833928098649,0,6.03111451233807,4.79453718407182,9.96795704189442,5.73366747716219,0,5.31678860400633,24.2654682738464,0,0,23.0128552285571,11.0504560811685,15.9990715542325,0,0,0,24.2654682738464,0,11.0334014352325,10.7428764650583,0,0,6.03111451233807,0,5.94833928098649,11.0334014352325,0,0,24.2654682738464,15.2847456459007,5.73366747716219,4.79453718407182,0,33.6666666666667,0
1,2.76157260797066,494.292090689669,2377.05075348711,-1.69,8.88847288351911,3.22415110810267,1.19815947632462,10.1293920330674,6.73638210521845,7.25947116042425,3.80544966978914,2.60278379449645,1.83454619121044,1.21645061850643,8.07596774135197,4.57884633192312,3.37618045663042,2.70328158805956,2.05333903759342,2.2131,52.8264,210.214,210.009913052,14,204.166,0,5,5,0,6,2,72,0,2,0,0,1,0,0,1,0,0,2,0.125,65.26,83.2456319579389,4.73686295380005,10.1143182687656,0,4.37353998141645,0,6.06636706846161,17.5988536800283,6.06636706846161,17.41933280456,4.6999199164691,0,5.87998833643537,5.68738627468356,0,9.66017400261772,4.37353998141645,0,0,7.10979754127753,28.3134194741504,0,5.87998833643537,27.3060170171841,4.73686295380005,16.4066485715117,0,10.1143182687656,0,18.1991012053848,0,10.0861441309339,5.68738627468356,5.87998833643537,11.5324866115667,4.92331104881767,5.68738627468356,15.9661324673693,11.5324866115667,13.1761646097391,12.1327341369232,0,4.37353998141645,4.73686295380005,10.1143182687656,3.97185185185185,33.9513425925926,1.07680555555556
-1,3.68055023426284,362.907550052162,222742.626516933,-1.32,23.68,17.501339728755,17.2973957952885,18.7528660877402,12.0957541127252,16.5574321248495,9.98743379875571,6.67045801020554,4.25728682529592,2.78815762814617,16.5574321248495,9.98743379875571,6.67045801020554,4.25728682529592,2.78815762814617,5.73850000000001,102.405,354.531,354.277009696,25,316.227,0,4,4,0,4,16,146,0,0,0,0,0,0,0,0,0,0,0,0.80952380952381,52.6,153.898624942679,9.4737259076001,9.58907436814364,0,0,0,57.6007071509144,32.1041081146301,19.7653804455426,7.10979754127753,6.1039663877483,0,0,0,11.9386105759037,19.0628002757437,0,0,103.422121885168,7.10979754127753,12.1520402136678,0,0,11.9386105759037,0,25.1523745049295,19.0628002757437,0,97.3181554974194,12.1520402136678,0,0,0,0,0,0,18.042576963652,6.42082162292601,38.5249297375561,52.5584644785242,0,0,23.8126403671584,4.73686295380005,9.58907436814364,0,55.1666666666667,0
-1,3.5902354468076,467.377553388604,3182.57571156213,-1.9,13.1662251655629,4.16608012947435,2.6144311748838,13.3783151775109,7.64175297573173,7.69397878327153,3.83813982323789,2.84045863366559,1.75492611476524,1.02356007251435,8.44990772928998,4.21610429624711,3.21842310667482,2.14217485594694,1.27068212950082,3.1752,49.7628,270.55,269.965518884,17,268.534,0,6,4,0,10,2,92,0,1,0,0,1,0,0,0,0,0,1,0.142857142857143,86.28,95.9021691145535,0,20.2286365375311,0,13.1712451430245,0,11.6009398902325,0,12.1327341369232,15.4100735893323,0,5.02263331374133,0,11.3747725493671,6.17629851744348,23.0178672406598,0,0,6.17629851744348,0,42.9474554798927,0,0,22.9757124395996,0,9.84662209763534,6.17629851744348,20.2286365375311,5.563451491697,12.1327341369232,5.02263331374133,0,24.5460176923916,0,11.6009398902325,37.9837779698843,12.1327341369232,0,0,0,0,0,0,11.6009398902325,33.3998816805556,36.9543820861678,29.8032501889645,5.2701455026455
1,3.16848987267057,35.3029689088065,12.1647970363805,-0.08,5.92,1.57879247552541,3.92,5.20710678118655,2.56066017177982,4.35546188596382,1.88669833106699,2.20365952861332,0.273861278752583,0,4.35546188596382,1.88669833106699,2.20365952861332,0.273861278752583,0,1.2745,23.4668,90.122,90.06807956,6,80.042,1,2,2,1,2,0,38,0,0,0,0,0,0,0,0,0,0,0,1,29.46,37.6711516684606,0,5.25723539429677,4.88757095325611,0,0,0,20.7712115990719,0,5.60105081098369,0,0,0,0,0,10.1448063475529,0,0,26.3722624100556,0,0,0,0,0,0,10.8582862052805,4.88757095325611,0,20.7712115990719,0,0,0,0,0,0,5.60105081098369,0,0,0,0,20.7712115990719,0,4.88757095325611,5.25723539429677,0,0,16.75,0
1,2.20757903240934,932.704531867723,68888.5269932103,-2.74,11.1173938600757,3.87482114590893,1.38933235597676,13.6898699653825,9.75402019542349,10.589999272824,6.46764936722237,4.93831743444354,3.82338229016735,2.86175980273652,10.589999272824,6.46764936722237,4.93831743444354,3.82338229016735,2.86175980273652,3.7716,79.8255,258.276,258.06807956,20,248.196,0,2,2,0,2,0,94,0,3,0,1,3,0,1,0,0,0,4,0,34.14,114.882110654928,0,9.58907436814364,0,0,0,54.6069566545268,33.1843684563901,5.563451491697,0,0,0,11.5664898927299,0,0,9.58907436814364,0,0,0,0,65.7338596379208,0,0,39.1874068574229,0,11.5664898927299,4.79453718407182,0,15.9214401674658,54.6069566545268,0,27.6209169646931,0,0,0,11.5664898927299,0,5.563451491697,27.1083483495562,6.07602010683388,6.07602010683388,48.5309365476929,0,0,9.58907436814364,0,47.3333333333333,0
1,2.55043752560666,408.706457864199,4539.62513642214,-2.11,11.9619942404608,5.69371789468027,3.56424909399889,11.9662553262509,7.6302289553358,8.80382139648701,4.83315498194163,3.0574725848265,1.74074716856479,0.994857158855107,8.80382139648701,4.83315498194163,3.0574725848265,1.74074716856479,0.994857158855107,1.7272,57.6971,224.216,224.079706864,16,212.12,1,6,4,1,6,5,86,1,1,0,0,0,0,0,1,0,0,1,0.3,85.38,92.0901420439208,9.73393954105968,14.9088554528374,0,0,0,6.92373719969062,18.5632087982215,12.6207765127465,6.06636706846161,10.6835584676921,0,5.90717972935151,0,5.88418220186101,14.1349991699428,5.31678860400633,0,13.3445588226166,6.54475640591258,34.0833199313971,0,0,17.8673820380464,5.31678860400633,17.3752471840818,4.79453718407182,10.1143182687656,19.1048062414911,22.6259051808104,0,6.07602010683388,5.88418220186101,0,0,4.92331104881767,17.551609350087,6.54475640591258,6.42082162292601,24.284774350591,0,6.92373719969062,5.31678860400633,4.41715093705335,14.9088554528374,4.83405706727135,42.1659429327286,0
1,3.38738007545335,375.786526939728,1695.99986215007,-2.51,10.570064051241,3.6982578073424,2.24067888989674,11.5854219586974,6.91359135792093,7.11493304638807,3.58729208939097,2.55745775055994,1.57112405347169,0.929453133240558,7.11493304638807,3.58729208939097,2.55745775055994,1.57112405347169,0.929453133240558,1.2012,46.7101,212.117,212.006935848,15,208.085,1,8,5,1,8,3,78,0,1,0,0,1,0,0,0,0,0,1,0,123.58,82.0580525311329,5.10652739484071,20.2286365375311,4.79453718407182,0,0,0,0,12.1327341369232,21.4764406577939,0,0,0,11.3747725493671,5.96930528795185,19.7476866765479,0,0,0,0,43.991189234613,0,0,17.344077837319,0,20.9224547804279,0,20.2286365375311,10.3579886757688,18.1991012053848,0,0,11.3747725493671,0,0,32.7541514266513,0,6.06636706846161,12.1327341369232,0,0,0,0,5.10652739484071,25.023173721603,0,57.6666666666667,0
1,2.10114333854072,613.930061455509,33997.2817681062,-2.62,13.8034152417647,6.01510666241917,3.44586745637115,14.5351694270032,9.5585506480638,11.4844264638239,6.26020717078478,4.66793475557929,2.98162607167786,1.78317452275394,11.4844264638239,6.26020717078478,4.66793475557929,2.98162607167786,1.78317452275394,3.8312,82.7934,268.316,268.121177752,20,252.188,0,4,3,0,4,4,102,0,2,0,0,2,0,0,0,0,0,2,0.125,46.38,117.671472143666,4.89990973085048,10.1143182687656,0,0,0,24.284774350591,35.3923712572404,31.9154643769612,4.92331104881767,0,0,0,5.68738627468356,0,4.92331104881767,0,0,0,18.9952536962049,69.7721577998524,0,0,23.5268127630349,4.89990973085048,19.0186550141721,0,10.1143182687656,11.126902983394,48.5309365476929,0,12.1520402136678,11.3747725493671,0,0,4.92331104881767,5.68738627468356,0,16.8142892580776,12.1327341369232,12.1327341369232,43.2800280467958,12.1327341369232,0,10.1143182687656,0,48.6666666666667,0
-1,4.80781070887242,340.911578679886,9559.02037937408,-0.17,18.83,9.68964245813914,7.24702457094874,14.8889050570613,8.91836262055791,11.4118705319601,5.64103281280586,3.16760677527874,1.91042872218244,1.08656606473034,13.9392908848155,10.5804176312257,10.8777942250693,9.56699547716442,6.17422504415276,2.722,77.3925,330.364,330.036066958,19,311.212,0,6,8,0,9,9,112,0,0,0,0,0,0,0,0,0,0,0,0.8,78.9,120.807069401195,13.9974730693119,14.154122653075,0,0,0,11.3817247961132,31.4849683790058,7.10979754127753,19.6345855519518,5.24993802998217,0,0,0,17.7111684358656,28.1515957223869,0,0,25.5182340522894,26.5793306538148,0,0,0,40.4746180280919,0,43.7678792597006,28.1515957223869,0,20.2682960223073,0,0,0,0,0,28.5360074521882,22.9611064658478,19.6345855519518,0,22.7634495922263,7.10979754127753,20.1032435828927,0,0,13.9974730693119,14.154122653075,17.0618729528849,34.2488201005711,1.82819583543294
1,2.67677232660839,433.305410350014,924.231495932195,-1.84,6.84472912732365,2.33557102244878,0.934296832844365,8.55204176387779,5.7708569478291,6.15046152237581,3.48747264365563,2.50633407861665,1.74769572335603,1.15424943289859,6.15046152237581,3.48747264365563,2.50633407861665,1.74769572335603,1.15424943289859,2.0761,44.9531,162.148,162.042927432,12,156.1,1,4,2,1,4,1,60,0,2,0,0,1,0,0,1,0,0,2,0,58.93,67.9752037947463,4.98397852094721,10.1143182687656,0,0,0,0,12.1327341369232,29.2325026406173,4.92331104881767,0,0,0,5.68738627468356,0,4.92331104881767,4.98397852094721,0,0,0,40.5766301142251,0,0,16.5903112067646,0,9.90728956976488,0,10.1143182687656,0,30.4623118454595,0,10.9029249320811,5.68738627468356,0,0,4.92331104881767,5.68738627468356,0,10.9029249320811,6.06636706846161,18.3295777085363,6.06636706846161,4.98397852094721,0,10.1143182687656,0,33.5,0
1,3.17167803044092,215.807662054337,104.200919306593,-0.98,6.14468827930175,2.09491740804543,1.22443464995944,6.85337115112852,4.19837730275766,5.8094010767585,3.0267090063074,2.36004233964073,1.43473986373919,0.759900179459751,5.8094010767585,3.0267090063074,2.36004233964073,1.43473986373919,0.759900179459751,1.88564,40.3284,121.183,121.089149352,9,110.095,2,1,1,1,1,0,48,0,1,0,0,1,0,0,0,0,0,1,0.25,26.02,55.5011780453029,5.73366747716219,0,0,0,0,12.1327341369232,31.0407444512369,5.68738627468356,0,0,0,0,0,0,0,0,0,13.8474743993812,5.73366747716219,29.3260041887788,0,0,5.68738627468356,5.73366747716219,0,0,13.8474743993812,11.126902983394,18.1991012053848,0,0,5.68738627468356,0,0,0,0,0,11.2508377663806,5.563451491697,0,25.9802085363045,6.06636706846161,5.73366747716219,0,0,19,0
1,3.27621153751018,122.981155379073,78.5130453609279,-1.26,7.74,3.70682223958229,4.59613519649383,7.27602088193889,4.16390246014701,5.22474487139159,2.31649658092773,1.29776784164509,0.491581623797196,0.169244257436624,5.22474487139159,2.31649658092773,1.29776784164509,0.491581623797196,0.169244257436624,-0.6065,29.3574,132.119,132.053492116,9,124.055,2,5,3,2,5,0,52,2,0,0,0,0,0,0,0,0,0,0,0.5,67.43,52.3244296673078,10.154377187743,4.79453718407182,4.79453718407182,5.4800965981212,0,0,0,13.9714091823678,0,0,0,5.90717972935151,0,6.09324007093842,14.4266629518803,10.7968852021275,0,6.92373719969062,7.04767198267719,0,0,0,12.0004198002899,10.7968852021275,19.0480917829671,9.63212576780846,0,6.92373719969062,0,0,0,4.79453718407182,0,0,12.0004198002899,0,0,0,13.9714091823678,0,5.4800965981212,10.154377187743,0,9.58907436814364,0,29.8333333333333,0
1,2.08446174113489,606.446873603454,26760.220345569,-2.41,13.0318759560593,5.48832273275207,3.0769899281655,13.8280626458167,9.09655545052459,9.95255666295703,5.28247076480562,3.61335476748251,2.37563661823894,1.41734313337295,10.7690532438848,6.16212357606052,4.50303573450411,3.25583598964705,2.1212101840738,2.9172,71.9206,278.289,278.0361278,19,268.209,1,6,5,1,7,4,98,1,2,0,0,1,0,0,1,0,0,2,0.083333333333333,81.47,112.336650060424,10.0536515578064,14.9088554528374,0,0,0,11.3367858779347,24.2654682738464,17.1338161136111,17.5965600817922,5.74951183328391,0,0,5.90717972935151,5.00108197668787,14.4547111866895,0,0,0,12.4265861452839,51.3896678732365,0,5.74951183328391,27.9324338586577,10.0536515578064,17.9402883194467,0,10.1143182687656,10.3579886757688,35.711898112774,0,0,10.6884682513714,5.74951183328391,11.3367858779347,4.92331104881767,16.4717131977364,11.4368981079675,11.3367858779347,11.4464298389275,31.375265815124,0,5.31678860400633,4.73686295380005,14.9088554528374,0,52.2439697406103,0.922696926056414
1,1.67234349601078,1035.38873154395,1385306.65874408,-2.43,14.8747179824379,5.03629809907257,2.04421877894059,17.1814337969452,12.0873535287568,13.7548622355463,8.37318078984277,6.7121840959704,5.20309570432337,3.95709855731937,14.571358816474,9.81324411864341,8.55535831777353,7.08031437690232,5.68184609360759,4.46232,97.5638,347.439,347.097999784,25,330.303,0,3,2,0,4,2,124,0,3,1,2,3,0,1,0,1,1,5,0.142857142857143,37.15,147.149365130375,0,0,8.41779698432894,4.30521599129623,0,66.2271221763131,41.3102773034018,0,16.9791651338137,0,0,10.0232911534076,0,0,8.41779698432894,4.30521599129623,0,23.9029023335043,0,89.4867592966303,0,11.126902983394,10.0232911534076,0,12.7230129756252,10.0232911534076,6.92373719969062,28.7740361333869,77.6918882970571,0,11.126902983394,0,0,0,10.0232911534076,12.0836816582959,4.89548347551778,27.817257458485,0,16.4379501282195,55.4546737473835,12.1327341369232,0,8.41779698432894,28.0904081632653,31.0101058201058,-3.51718065003779
-1,1.98607728054473,474.067056615437,7997.55175000912,-1.44,9.76247847090948,3.27429096225764,1.18974569053022,11.2840925714467,7.70270860040723,8.27655935925186,4.95313251331875,3.82335704000324,2.83836783600088,2.03537300113016,8.27655935925186,4.95313251331875,3.82335704000324,2.83836783600088,2.03537300113016,-1.62583,49.5003,225.204,225.074955832,16,214.116,3,7,7,3,7,1,86,0,1,1,2,0,0,0,1,1,2,3,0.555555555555556,100.59,90.3946277955805,19.6867806972815,9.97638325358288,0,4.98397852094721,0,0,6.06636706846161,6.19684357161308,6.60688196451292,12.2079327754966,17.8195745099409,0,0,6.01046483958684,19.6867806972815,9.55107816873856,0,24.5398003339798,6.60688196451292,17.7509175915325,0,6.01046483958684,0,10.2245699052578,44.6829140861778,4.73686295380005,5.40928360579152,6.22790117073487,12.2632106400747,0,0,0,6.01046483958684,0,24.5398003339798,18.1050537555575,0,0,6.06636706846161,10.7639432194044,0,4.98397852094721,19.9895369082323,5.10652739484071,1.61268518518519,41.5539814814815,0
-1,2.85274335474397,695.562259027565,498027.267125537,-2.43,22.6107000407,10.6541797145539,7.76922112916505,20.5601134533856,12.6119686606786,13.7098317031885,7.49824936672586,5.28600847314422,3.31927654749038,1.94687854955936,15.2216895952254,8.37112092766983,6.38227313269007,3.71566859900132,2.0728667072291,1.3247,93.3097,423.205,422.028370832,27,407.077,3,10,7,3,12,10,148,1,1,0,0,1,0,0,0,0,0,1,0.4,156.07,162.711831542968,20.2667063474878,24.497929820981,0,0,0,23.201879780465,17.6961856286202,12.1327341369232,23.8067951238177,12.7108483522612,4.83626969025006,0,11.5945660040351,11.9386105759037,34.2568403445146,5.31678860400633,0,29.8237201529983,6.60688196451292,39.943238034309,0,0,46.7350563604038,5.31678860400633,50.4671486276652,19.1204745060155,10.1143182687656,24.5090611252973,24.2654682738464,0,0,5.68738627468356,0,23.201879780465,59.1997034715841,11.2508377663806,0,12.1327341369232,12.1327341369232,0,0,5.31678860400633,33.0452701291058,29.6044572158217,0,77.1562011691389,10.8993543864167
1,2.93686610233659,197.862568537198,126.05435680455,-1.02,6.10531328320802,2.50609025666564,1.43585117501269,6.69023444431199,4.32569850269549,5.25661467225846,2.7949740027959,1.98128312635338,1.14717264194611,0.714610212630488,5.25661467225846,2.7949740027959,1.98128312635338,1.14717264194611,0.714610212630488,1.79612,36.5882,123.155,123.068413908,9,114.083,2,2,2,2,2,1,48,0,1,0,0,1,0,0,0,0,0,1,0.142857142857143,32.26,54.0944796691756,0,10.6873496228985,0,0,0,12.1327341369232,24.6199228283108,0,5.68738627468356,0,0,0,0,0,5.20725302477729,0,0,6.92373719969062,5.4800965981212,29.8289197655434,0,0,5.68738627468356,5.4800965981212,5.20725302477729,0,6.92373719969062,5.563451491697,24.2654682738464,0,0,5.68738627468356,0,0,0,0,0,11.2508377663806,0,6.06636706846161,25.1228384050755,5.4800965981212,5.20725302477729,0,0,21.8333333333333,0
1,3.39634897824099,454.793673845558,1714.6314072944,-2.51,10.570064051241,3.6982578073424,2.04584884226001,11.5854219586974,6.93042811032654,7.11493304638807,3.59327515353468,2.52082413726394,1.61805995417095,0.968097069988717,7.11493304638807,3.59327515353468,2.52082413726394,1.61805995417095,0.968097069988717,1.2012,46.7101,212.117,212.006935848,15,208.085,1,8,5,1,8,3,78,0,1,0,0,1,0,0,0,0,0,1,0,123.58,82.0580525311329,5.10652739484071,20.2286365375311,4.79453718407182,0,0,0,0,18.1991012053848,9.84662209763534,5.563451491697,0,0,11.3747725493671,5.96930528795185,19.7476866765479,0,0,0,0,43.991189234613,0,0,17.344077837319,0,20.9224547804279,0,20.2286365375311,10.3579886757688,18.1991012053848,0,0,11.3747725493671,0,0,32.7541514266513,0,6.06636706846161,12.1327341369232,0,0,0,0,5.10652739484071,25.023173721603,0,57.6666666666667,0
1,1.89939042180195,916.701799733771,1421423.37868197,-1.75,19.9964018180288,9.44724336741588,4.75444295933269,19.2254038713152,13.1557283030405,15.7653467297393,9.2512407228683,6.43492799777608,4.74392973699255,3.27747028780699,17.2772046217762,10.1637276797024,7.24932825125729,5.14805769072599,3.68285956471517,5.4127,116.7517,406.357,405.13746778,27,381.157,1,4,4,1,6,9,144,0,3,0,0,2,0,0,1,0,0,3,0.380952380952381,37.39,169.963690616168,14.9535612886569,0,4.98397852094721,0,11.6009398902325,18.5246770899231,55.9085368455208,34.7645979994664,23.8305852511936,5.74951183328391,0,0,0,0,4.73686295380005,9.88388825179769,0,13.3445588226166,44.4856152139045,41.420835724511,0,5.74951183328391,50.6951159193107,10.0536515578064,49.0527148616959,0,0,13.3445588226166,36.3982024107697,5.02263331374133,21.8058498641621,5.68738627468356,5.74951183328391,23.201879780465,0,0,10.9026367587117,65.8425952187059,0,7.10979754127753,36.3982024107697,17.1404355345474,32.9227212552123,0,0,43.8395627423907,12.0493261464981
1,2.5354675459053,699.622788079476,8610.72725378553,-2.36,8.90912435161989,3.06448916488443,1.09819754758946,11.1209558646301,7.7708569478291,8.21341035121893,4.81837066492987,3.50915438913597,2.58019789256318,1.87606780081839,8.21341035121893,4.81837066492987,3.50915438913597,2.58019789256318,1.87606780081839,3.4942,60.3744,213.192,213.042593084,16,206.136,0,4,3,0,4,1,78,0,3,0,0,2,0,0,1,0,0,3,0,56.28,90.242037169544,4.41715093705335,10.1143182687656,0,0,0,24.2654682738464,12.1327341369232,16.8388154973912,4.92331104881767,5.58302014164224,0,5.58302014164224,0,5.68738627468356,9.34046198587102,0,0,0,0,52.5788877479968,0,0,27.6258749868976,0,4.92331104881767,0,10.1143182687656,0,46.8817204162846,0,21.9384887122141,5.68738627468356,0,0,4.92331104881767,5.68738627468356,11.1660402832845,10.7724484289296,6.06636706846161,12.1327341369232,24.2654682738464,0,4.41715093705335,10.1143182687656,5.50319444444444,36.3301388888889,0
