-1	3885:1	5154:1	9019:1	13472:3	16381:1	17917:1	19512:2	19949:3	21261:2	22636:1	23772:2	24119:1	25599:1	31785:1	33356:1	37197:1	39399:1	40615:1	43096:3	45090:1	45124:1	45903:5	46053:2	47127:1	49741:1																																																																																																																																																																																													
-1	4803:1	4953:1	6346:1	7419:1	12113:1	14278:1	20087:1	22325:1	22444:1	22732:1	22823:1	23015:1	25969:1	28460:1	30878:1	31236:1	32874:1	33275:5	35814:1	37685:3	38672:1	42288:1	42351:1	42623:1	43995:2	44264:3	44360:1	47719:1	49207:1	49601:1																																																																																																																																																																																								
-1	1310:1	3022:1	4017:1	4977:1	6742:1	6751:1	8938:1	13854:2	15449:1	15916:1	18330:1	18503:1	19182:1	19863:1	22063:1	26214:1	29002:1	31913:1	33275:3	33281:1	34297:3	37685:1	44264:1																																																																																																																																																																																															
-1	3022:1	3241:1	5024:1	5566:1	5852:1	6411:1	6438:1	6742:1	8938:1	11165:1	13854:2	15677:1	15722:1	15916:1	19863:1	23837:1	25752:1	28214:1	33070:1	33275:3	34297:3	38806:2	39699:1	42351:1	45959:1	46481:1	49034:1	49207:2	49468:1																																																																																																																																																																																									
-1	382:1	3022:1	4017:1	6742:1	7399:1	8938:1	11165:1	13854:2	19863:1	25500:1	25638:1	29980:1	30474:1	30781:1	33275:3	34297:3	35588:1	37685:1	39481:1	40062:1	41478:1	44264:1	44584:1																																																																																																																																																																																															
-1	2658:1	2790:1	3022:1	4417:1	8938:1	11047:1	11162:1	19250:1	20087:2	21304:1	22444:2	22516:1	22823:2	29910:1	33275:3	38672:2	39597:1	43312:1	44285:1	44337:1	45293:1	46646:1																																																																																																																																																																																																
-1	2026:2	4977:2	6742:2	7129:4	8606:2	13854:8	15491:2	17826:1	18330:4	19863:2	24124:1	24786:2	26900:2	27301:2	33275:4	34297:8	43363:2	44152:1	45903:1																																																																																																																																																																																																			
-1	760:1	2056:1	3885:1	3988:1	8112:1	8938:1	12458:1	12990:1	13854:2	19608:1	19863:1	21444:1	26643:1	27876:1	29980:3	31046:1	33275:1	34297:5	37506:1	43300:2	43457:2	47163:1	48252:1	49619:1																																																																																																																																																																																														
-1	382:1	2450:1	4017:1	13854:2	15648:1	17797:1	23059:1	23282:1	26310:1	29783:1	29980:2	30511:1	30708:1	31475:1	32267:1	33275:2	34297:4	35151:1	37685:1	43300:2	43637:1	44264:1	49207:1	49233:1																																																																																																																																																																																														
-1	680:1	760:1	2299:1	3248:1	5061:1	5458:1	5565:3	5781:1	5920:1	7672:1	8938:3	13854:2	15874:1	26643:1	27210:2	29922:1	29980:3	33275:1	33333:1	34297:5	43300:2	44360:1	47719:1	49207:1																																																																																																																																																																																														
-1	119:1	680:1	760:1	891:1	2264:1	5920:1	6177:1	8938:1	12369:1	13854:2	14620:1	23841:1	23913:1	24762:1	25338:1	26643:1	27210:2	29980:3	30608:1	33275:1	34297:5	37906:1	39545:1	39887:1	41945:1	43300:2	44241:1	44360:2	45903:2	46528:1	46911:1	47719:2	48238:1	49207:2																																																																																																																																																																																				
-1	999:1	3885:1	3988:1	4452:1	8028:1	8938:4	10266:1	10873:1	13349:1	19081:1	21261:1	22315:1	23913:1	24343:1	25983:1	27368:1	27581:1	32548:1	34799:1	35729:1	42490:1	42526:1	44211:1	44360:1	44973:1	45903:3	46725:1	46911:1	46959:1	47719:2	49207:1	49227:1	49362:2																																																																																																																																																																																					
-1	5699:2	8938:2	11916:2	11920:1	12268:2	19242:1	21199:1	23110:2	23913:1	25698:1	27026:1	27368:2	33048:2	33988:6	35501:2	37739:1	37802:1	39887:1	40326:2	40876:1	42490:1	44145:1	44296:2	44360:1	45090:10	45592:1	45903:14	46116:1	46156:1	46725:1	46911:1	46959:1	47719:1	48015:1	48599:2	49207:1	49227:2																																																																																																																																																																																	
-1	3642:1	4005:1	4855:1	6305:1	7058:1	8669:1	13854:2	17134:1	17659:1	17768:1	17844:1	21077:1	22732:1	23618:1	23697:1	24465:1	28118:1	28677:1	29980:2	32473:1	33275:3	33515:1	34297:5	35002:1	36556:1	37609:1	38198:1	38672:1	38839:1	39446:1	39683:1	41419:1	42351:1	43300:2	44360:1	45903:1	47719:1	49207:1																																																																																																																																																																																
-1	6604:2	7490:2	22732:2	33967:1	36556:2	37120:2	42351:2	44360:2	45090:1	45903:3	47719:2	48015:2	49207:2	49216:1																																																																																																																																																																																																								
-1	5699:5	6604:2	7490:2	22732:2	25018:2	26991:2	33988:7	36556:2	37739:2	42351:2	44360:2	45090:9	45592:2	45903:11	47719:2	48015:2	49207:2																																																																																																																																																																																																					
-1	1506:2	4489:1	5341:1	7034:1	8130:2	8665:1	8827:1	9438:1	10600:1	11229:2	11844:1	13854:4	15916:1	16251:1	19560:1	22732:1	23140:1	24404:1	25458:1	26618:1	29373:1	29980:2	33275:3	33617:1	34297:7	35457:1	35512:1	36556:1	38226:1	40336:1	42351:1	43099:1	43300:2	43620:1	44360:1	45903:1	46911:1	47719:1	49207:1																																																																																																																																																																															
-1	7015:1	8938:1	22732:1	23841:1	27996:1	31558:1	36556:1	36859:1	38226:1	39887:1	42351:1	43099:1	43189:1	44360:1	45903:2	46911:1	47719:1	49207:1																																																																																																																																																																																																				
-1	606:2	680:2	760:2	2757:1	5920:2	9293:4	13854:4	13926:2	18162:2	18919:1	19150:2	23451:2	24015:2	26643:2	27210:4	27839:2	27996:1	28767:2	29980:6	32795:2	33275:2	33768:2	34297:10	37937:2	43300:4	44360:2	45903:4	45937:2	46911:3	47719:2	48238:2	49207:2																																																																																																																																																																																						
-1	2757:2	4460:2	8938:2	9293:6	10422:2	11331:2	16288:2	18162:2	18919:2	19291:2	21772:2	24015:4	27996:2	28877:2	29531:2	30207:2	30780:2	37937:2	44360:2	45903:6	46911:4	47719:4	48238:2	48739:2	49207:2	49362:2																																																																																																																																																																																												
-1	760:1	2558:1	3022:1	5572:1	8938:1	12021:1	13236:1	13351:1	13854:2	16698:1	17563:2	19458:1	19863:1	21340:1	24447:2	26044:1	26643:1	27373:1	28992:1	29980:3	30301:1	30500:1	30782:1	32893:1	33275:4	34297:5	37701:1	38354:1	40961:1	41712:1	43300:2	43605:1	45193:1	45293:2	46746:1	47278:1	47547:1	49207:1																																																																																																																																																																																
-1	1587:1	3127:1	8638:1	8938:2	15221:1	20835:1	21340:2	30500:2	31992:1	32259:1	33230:2	33275:2	34101:1	36761:2	37097:1	40560:1	44264:2	46563:1	49207:2	49599:1																																																																																																																																																																																																		
-1	179:1	760:1	1368:1	1704:1	5910:1	7399:1	8566:1	9236:1	12851:1	13083:1	13854:4	15916:1	16939:1	19943:1	20065:1	20247:1	20548:1	23922:1	25685:1	26618:2	26643:1	29980:4	33275:3	33524:1	34297:9	35362:3	37827:1	43300:2	45620:1	46911:1	47042:1	47799:1	49207:1	49227:1	49520:1																																																																																																																																																																																			
1	737:1	1190:1	3370:1	7612:1	9769:2	13854:4	21265:1	22257:1	24989:1	29131:1	29939:1	32822:2	33021:1	33275:2	34297:4	37404:1	38893:1	42351:1	47149:1	49207:1																																																																																																																																																																																																		
-1	8938:2	12928:2	15722:1	23841:2	24043:1	38806:2	39887:2	42354:1	45903:2	46682:2	46911:2	47423:2	47942:1	48167:2	49207:2																																																																																																																																																																																																							
-1	1659:1	3718:1	5458:1	5565:1	7490:1	7612:2	7634:4	8938:1	9769:4	13854:8	18521:1	19906:1	21265:2	21763:2	22732:1	22996:2	24273:1	24989:2	25465:2	31763:1	33275:4	33741:2	34288:1	34297:8	36556:1	37404:2	38333:1	41245:2	42351:3	44360:1	45903:2	47719:1	48015:1	49207:1																																																																																																																																																																																				
-1	1314:1	3885:1	7612:2	8938:1	13401:1	13854:2	14539:1	15916:1	17994:1	21444:1	25924:1	27506:1	27761:1	27847:2	30853:1	33275:3	34297:3	34367:1	35677:1	35823:1	35996:1	37448:1	39763:1	40769:1	41074:1	42351:3	45792:1	45903:1	46377:1	47163:1	47169:1	48301:1	48888:1																																																																																																																																																																																					
1	737:1	760:1	9560:1	10031:1	10441:2	13854:2	21287:1	22780:1	22808:1	22977:1	25257:1	26643:1	29980:3	33021:1	33275:1	34297:5	35139:1	37523:1	42130:1	43096:1	43300:2	44865:1																																																																																																																																																																																																
-1	1103:1	9164:1	14326:1	15388:1	15461:1	24440:1	24465:1	24837:1	27526:1	29980:1	30826:1	30958:1	33275:1	34297:3	37523:1	38672:1	39320:1	39948:1	45293:1	48014:1																																																																																																																																																																																																		
-1	156:1	8827:2	8938:2	9133:1	13845:1	13854:4	15019:2	15220:1	15497:2	18912:2	20862:1	23059:1	23626:1	24592:1	26202:1	26496:1	26618:1	30708:1	32267:1	33231:1	33275:2	34297:4	35151:1	37523:1	38308:1	39031:1	40477:1	43133:1	44167:1	45364:1	46911:3	46959:2	49207:1	49233:1																																																																																																																																																																																				
1	737:1	760:1	1190:1	3370:1	6765:2	7170:1	8867:2	13854:6	14995:1	20298:1	21444:1	21561:1	22009:1	22257:1	26570:2	26643:1	29131:1	29939:1	29980:3	32822:2	33021:1	33275:3	33676:1	34297:9	35417:2	35433:1	41948:1	42098:1	43300:2	49207:1																																																																																																																																																																																								
-1	2757:1	9293:4	11331:2	12744:2	14734:2	15433:2	16319:2	18162:2	18919:1	24015:2	24518:2	27996:1	29757:2	32379:2	37937:2	43538:2	44360:2	45903:4	46911:3	47719:2	48238:2	49207:2	49227:2	49747:2																																																																																																																																																																																														
1	1023:1	1221:1	1978:1	2152:1	4723:1	5225:1	5873:1	9387:1	10468:1	13854:2	14952:1	15346:1	15646:1	16084:1	16418:1	17380:1	17422:1	18104:1	18116:1	19002:1	21337:4	21340:1	23095:1	23667:1	26997:1	28386:1	29146:1	29980:2	30952:2	31450:1	31583:2	31836:1	32041:1	32519:1	33275:3	33323:2	34297:4	37555:1	42080:2	43300:2	44051:1	44337:1	44888:1	45293:1	46083:1	46737:1	49204:1	49308:1	49693:2																																																																																																																																																																					
-1	8938:1	12199:1	23841:1	29071:1	37523:1	39887:1	40659:1	43768:1	45903:1	46528:1	46911:1	47719:1	48176:1	48221:1	48238:1																																																																																																																																																																																																							
-1	235:1	1600:1	1766:2	2046:2	3221:1	4871:1	6417:1	7019:1	7978:1	8938:3	10658:1	14682:1	15080:1	15221:2	16455:1	16730:3	17188:1	17894:1	18238:1	18638:1	18984:1	20688:1	21337:7	21510:1	23051:1	23490:1	23502:1	26527:1	26907:1	28158:1	28572:1	30500:2	31055:1	32540:1	33096:1	33230:2	33275:4	33678:1	34240:1	34297:1	34440:1	34659:1	35164:1	35380:1	36189:1	36325:1	37242:1	37422:1	37495:1	38433:1	38634:1	40221:1	40532:1	41370:1	42321:1	44732:1	45078:2	45311:1	47143:1	49207:2	49227:1																																																																																																																																																									
-1	1506:1	7428:1	8130:1	8884:1	10035:1	11229:1	11268:1	13240:1	13854:2	14414:1	16366:1	17506:1	17659:1	18393:1	19419:1	19863:1	25512:1	27010:1	29980:2	31677:1	33021:1	33275:3	33515:1	34297:5	36056:1	36139:1	36579:1	37710:1	38672:1	38839:1	39244:1	40938:1	42959:1	43300:2	44949:1	45293:1																																																																																																																																																																																		
-1	304:1	1221:1	3579:1	4094:1	4976:1	6442:1	7917:1	8938:2	9387:1	12427:1	12697:1	13351:1	13845:1	13854:2	14283:1	15019:2	15088:1	17422:1	17428:1	17563:1	17659:1	17674:1	21340:1	23319:1	23474:1	25522:1	27620:2	29761:1	29980:2	30500:1	31041:1	31254:1	33275:3	33515:1	34297:4	36721:1	37288:1	37326:1	37523:1	38308:1	38839:1	41141:1	42080:1	42485:1	43300:2	45036:1	45293:2	45903:1	46790:1	46911:2	46959:2	49207:1																																																																																																																																																																		
1	5920:1	7612:3	8438:1	8953:1	9769:3	10796:1	13854:6	15916:1	21265:2	23055:1	23469:1	24293:1	24989:1	26717:1	27336:1	27847:1	28953:1	31296:1	33275:5	34297:7	35295:1	36059:1	36061:1	37404:1	38120:2	39778:1	41962:1	42351:3	42591:1	44360:1	47719:1	48057:1	48991:1	49207:1																																																																																																																																																																																				
1	1451:1	2261:1	2707:1	2781:1	4017:1	5913:1	8938:2	8984:1	11271:1	11920:1	12830:1	12963:1	13854:2	13977:1	15916:1	16028:1	16659:1	17406:1	17428:1	21760:1	22104:1	23841:1	27205:1	28426:1	29541:1	30349:1	31808:1	33275:3	34297:3	35336:1	36605:1	37324:1	37685:1	38308:1	39031:1	39887:2	40595:1	40943:1	40971:1	41048:1	41165:1	42080:1	44264:1	45903:3	46911:2	48328:1	49100:1	49207:1	49535:1																																																																																																																																																																					
1	760:2	3845:1	5134:2	7399:1	8352:1	13546:2	13854:6	15916:1	16655:2	24447:6	26643:2	28992:2	29980:7	33275:4	33544:2	34297:14	36869:1	38210:2	39317:2	40961:4	43300:4																																																																																																																																																																																																	
-1	3885:1	3988:2	4460:1	8475:1	8938:3	9165:1	10422:1	11331:1	24651:1	28877:1	30207:1	31540:1	35303:1	42082:1	43722:1	44360:1	45903:1	46911:1	47719:2	48238:1	48739:1	49207:1	49362:1	49631:1																																																																																																																																																																																														
-1	1409:1	1624:1	2473:1	2539:1	3050:1	3601:1	3691:1	3885:1	3988:2	5461:1	5630:1	5697:1	6871:1	7529:2	7789:1	8398:1	8938:3	9101:1	9293:1	9910:1	10369:1	10520:1	12181:1	13854:1	14316:1	15264:1	15916:3	15928:1	15972:1	16091:1	16147:1	16164:1	16542:1	18197:1	18494:1	19156:1	19583:1	20575:3	21043:1	21250:1	21306:1	21337:5	21340:3	22231:1	22468:1	22531:1	25819:1	26256:1	26618:1	26751:1	26771:1	27205:1	27672:1	28544:1	29023:1	29501:1	29980:1	30353:1	30500:2	30555:2	32049:1	32167:1	32537:1	33275:9	33323:2	33620:1	34297:6	35382:1	36146:1	37043:1	37246:1	37470:1	38064:1	38938:1	39238:1	39382:1	39809:1	40178:1	40322:1	40336:2	41374:1	42199:1	42469:1	43597:1	43756:1	44337:1	44467:1	45065:1	45293:1	45691:1	45814:1	45860:2	45903:3	46911:3	46959:1	47074:1	49075:1	49207:4	49264:1																																																																																																																			
-1	760:1	1797:1	2477:1	3796:1	3802:1	3885:1	3988:1	4215:1	7229:1	7901:2	8126:1	8358:1	8677:1	8938:2	10393:1	11132:1	11522:1	12998:1	13854:3	14853:1	16730:1	17078:1	17380:1	18708:1	19374:1	21065:1	21337:4	21340:1	22968:1	23850:1	24169:1	26643:1	26957:1	26968:1	27607:1	29807:1	29980:4	31486:2	32123:1	33275:2	33323:2	33561:1	33766:1	34297:8	35477:1	39819:1	39887:1	40886:1	41320:1	43300:2	44360:1	44401:2	45640:1	45903:2	46361:1	46666:1	47143:2	47364:1	47719:1	48036:1	48370:1	49207:1	49396:1																																																																																																																																																							
1	25:1	760:1	1672:1	9334:1	9733:1	10899:1	13854:4	14321:1	14468:1	15221:1	15916:1	16134:1	16404:1	16730:1	17380:1	17691:1	17889:1	18570:1	19820:1	20482:1	21337:1	23505:1	24447:2	25618:1	26643:1	27137:1	28992:1	29980:3	30009:1	30271:1	30715:1	32803:1	33275:5	34297:8	34361:1	34440:1	37320:1	37685:1	38231:1	38917:1	39543:1	40720:1	40961:1	42000:1	42180:1	42351:1	42674:1	43300:2	44149:1	44264:1	45293:1	46285:1	47350:1	47652:1	49283:1	49638:1																																																																																																																																																														
1	1130:1	1506:2	4489:1	6742:1	6873:1	7034:1	7596:1	8130:2	8665:1	8827:1	9370:1	9962:1	10796:1	11165:1	11229:2	11844:1	12601:1	13843:1	13854:6	15916:1	16251:1	16860:1	19560:1	19863:1	20399:1	23960:1	24404:1	26618:1	27477:1	29980:4	30038:1	31136:1	33275:5	33617:1	34297:11	35457:1	36983:1	43300:4	44360:1	44584:1	45663:1	45937:1	46183:1	46911:1	47719:1	49207:1	49609:1																																																																																																																																																																							
1	383:2	4456:2	6742:2	6871:2	10043:2	11165:2	12754:2	13854:4	14716:2	15999:2	19863:2	22895:2	25850:2	29980:2	30500:2	30624:2	33275:8	34297:6	39586:2	41414:2	43300:2	44939:2	49207:2	49273:2	49468:2	49479:2																																																																																																																																																																																												
-1	955:1	1242:1	4168:1	5600:1	6417:1	6530:1	6535:1	7199:1	7222:1	7796:1	8223:1	8938:1	9252:1	9989:1	13350:1	14218:1	14682:1	14918:1	15148:1	15221:1	16730:3	16836:1	18851:1	18970:1	19015:1	19431:1	20485:1	21010:1	21337:6	21737:1	22203:1	25122:1	25880:1	25948:1	28491:1	30500:1	30763:1	31093:1	32540:1	33230:1	33275:4	33637:1	34240:1	34297:3	36244:1	37669:1	37969:1	38862:1	41370:1	42351:1	42355:1	42865:1	43742:1	44634:1	45386:1	45536:1	45632:1	47143:3	47564:1	49207:1																																																																																																																																																										
1	415:1	1851:2	3022:1	3241:2	3835:1	4446:1	7789:1	8882:1	8938:1	13854:4	14288:1	15321:1	15722:1	16730:1	19547:1	20575:3	21280:1	21337:5	21444:1	28752:1	30222:1	33094:1	33275:2	33370:1	33372:1	33736:1	33889:1	34297:4	35887:1	38806:2	39699:1	40400:1	42997:2	44749:2	45541:1	47143:2	48648:1	49207:2																																																																																																																																																																																
1	4214:4	7612:2	9769:4	13854:8	17731:2	21265:2	22058:2	24989:2	33275:4	34297:8	37404:2	38210:2	40961:2	42351:2	44693:2																																																																																																																																																																																																							
-1	1023:2	2477:2	8358:2	13093:2	13854:2	17380:2	24122:2	24128:2	24169:2	25112:2	29980:2	31375:2	32123:2	33275:2	33824:2	34297:6	42080:2	45790:2	47985:2	48060:2																																																																																																																																																																																																		
-1	573:1	624:1	1168:1	1342:1	1345:1	1451:1	1766:2	1874:1	3067:2	4133:1	4168:1	5515:1	5725:1	6994:1	8508:1	8575:1	8938:3	9225:1	9273:1	10739:1	11468:1	12213:1	14682:1	14964:1	15221:4	15519:1	16703:1	16730:4	17021:1	18849:1	18851:1	20485:1	21337:4	22416:1	23310:1	23677:1	23822:1	23983:1	24272:1	24490:1	25787:1	26897:1	26938:1	27969:1	28457:1	28491:1	29272:1	29953:1	30009:1	30500:1	31055:1	32540:1	33230:2	33275:2	34233:1	34258:1	34297:3	34408:1	35327:1	35336:1	35380:1	36742:1	38226:1	38308:1	38332:1	38433:1	38622:1	39392:1	39686:1	41013:1	42351:4	43437:1	43554:1	44104:1	44360:1	44688:1	45903:1	46635:1	46911:1	47719:1	48152:1	49207:3	49755:1																																																																																																																																			
-1	1221:1	2082:1	3022:1	3447:1	4005:1	5167:1	5616:1	6628:1	7004:1	7277:1	8938:2	9293:2	9387:1	10163:1	12760:1	12872:1	12884:1	13854:3	14153:1	15196:1	15508:1	17082:1	17134:1	17422:1	17573:1	18046:1	18163:1	20087:1	21742:1	24238:1	24309:1	24751:1	24837:1	27205:1	29980:2	30474:1	30718:1	30958:1	31068:1	32672:1	32909:1	33275:6	34297:6	37023:1	37192:1	37436:1	38393:1	38672:1	38784:1	39683:1	39711:1	40336:1	40696:1	41291:1	42196:1	42429:1	43300:2	43808:1	44337:1	45090:1	45148:1	45293:2	45691:1	45903:4	46545:1	46565:1	46911:2	46959:1	47895:1	48339:1	49233:1																																																																																																																																															
1	1719:1	2834:1	5458:1	6529:1	7359:1	8502:2	8508:3	8938:2	11920:1	15269:1	15909:2	15916:2	16314:1	17638:1	18035:2	20917:1	21199:1	23059:2	25465:1	25729:1	27857:1	29148:1	30450:1	30511:2	30708:2	30923:1	31475:2	32267:2	33275:4	33467:1	34297:2	34464:2	35151:2	35283:1	35477:1	38555:1	39547:3	39887:2	42688:1	45090:1	45903:4	49207:2	49233:2																																																																																																																																																																											
1	2261:2	2707:2	5433:2	9457:2	12337:2	13141:2	13854:4	14293:2	15916:2	16028:2	16939:1	17406:2	22104:4	24632:1	27205:2	31257:2	31808:4	33275:6	34297:6	40595:2	41121:1	46911:1	48729:2	49063:2																																																																																																																																																																																														
1	480:2	760:1	5562:1	7886:1	9489:1	10301:1	11462:1	13854:4	15896:1	18157:2	20028:1	20603:1	21822:1	24786:2	24837:2	26622:1	26643:1	29980:3	32439:2	33275:2	34297:9	34805:2	34814:2	37003:1	38621:2	43300:2	43812:2	45090:1	45293:1	45903:3																																																																																																																																																																																								
-1	2560:1	2628:1	5699:1	6612:1	7263:1	8938:1	12268:1	15428:1	19502:1	23110:1	27368:1	33048:1	33988:3	35501:1	36064:2	39325:1	40326:1	40647:1	40764:1	41507:1	42351:1	42805:1	44732:1	45090:5	45903:7	46729:1	46999:1	48376:1	48872:1	49227:4																																																																																																																																																																																								
1	3022:1	4628:1	6742:2	7190:1	7399:1	8938:1	11165:1	11552:1	13680:1	13854:2	14965:1	14998:1	19863:2	29980:1	33275:3	33281:1	34297:3	39880:1	40182:1	44584:1	45722:1																																																																																																																																																																																																	
-1	235:1	270:1	573:1	1520:1	1600:1	1766:1	2046:2	2527:1	2661:1	3221:1	3921:1	4118:1	4133:1	4215:1	5780:1	5973:1	6417:1	7978:1	8343:1	8938:4	10423:1	11920:1	12289:1	12478:1	14056:1	14589:1	14682:1	15221:3	16730:4	18085:1	18294:1	19626:1	21337:7	23043:1	23051:1	23502:1	23913:2	25437:1	26390:1	26527:1	26662:1	27699:1	28065:1	28158:1	28445:1	28491:1	29739:1	30500:1	31055:1	32125:1	32540:1	33230:2	33275:2	34240:1	34297:1	34659:1	34743:1	35380:1	35494:1	37242:1	38226:1	38433:1	38631:1	39068:1	39887:2	39937:1	40532:1	41370:1	41549:1	42096:1	42351:1	43590:1	44075:1	44360:3	45078:1	45903:4	46195:1	46234:1	46480:1	46635:1	46911:2	47143:1	47293:1	47719:3	48015:1	48238:1	48517:1	48610:1	48822:1	49207:4																																																																																																																												
1	3273:1	7611:1	7612:2	8311:1	9238:1	10774:1	11331:1	11708:1	12855:2	13854:4	15433:1	15916:1	17659:4	18426:1	21816:1	29980:2	30334:1	31058:1	33275:7	33515:2	33524:1	34114:2	34297:7	35315:1	35974:2	38839:2	39212:1	40111:2	42351:2	43300:2	45687:1	45947:3	46245:1	49227:1	49551:1																																																																																																																																																																																			
-1	3275:1	3541:1	3691:1	6017:1	6763:1	7810:1	8406:1	8614:1	8827:1	8938:2	9197:1	10924:1	10957:1	11000:1	11206:1	11899:1	13081:1	13766:1	13854:2	15236:1	15916:1	16371:1	16511:1	16730:4	16907:1	17134:1	17659:1	18676:1	18867:1	20087:1	20721:1	21337:5	21340:1	21410:1	21768:1	22003:1	22322:1	22817:1	23937:1	23998:1	24096:1	25443:1	25656:1	25964:1	26618:1	27208:1	30096:1	32197:1	32648:1	33056:1	33275:5	33323:1	33499:1	34240:1	34297:3	37631:1	38008:1	38283:1	38672:1	39887:1	39943:1	40432:1	43073:1	43712:1	44104:2	45903:1	46633:1	46911:1	46959:1	49264:1																																																																																																																																																
-1	563:1	737:1	3523:1	6470:1	6989:1	7399:1	8248:1	8938:3	9111:1	9399:1	9404:1	9696:2	10441:1	13843:1	13854:2	14523:1	14539:1	15916:1	16363:1	17801:1	20399:1	21444:1	24788:1	26618:1	27942:1	28957:1	29168:1	29820:1	29980:1	30330:1	30636:1	32038:1	33021:1	33275:2	34297:4	35362:1	35477:1	39409:1	39463:1	44360:1	45126:1	46583:1	46911:1	47719:1	49207:1	49227:1																																																																																																																																																																								
-1	1138:1	1204:1	3885:6	3988:1	8353:1	8938:2	9237:1	11621:1	11822:1	13290:1	16599:1	21896:1	22952:1	24500:1	24565:3	27912:1	29563:1	34081:1	35167:1	36847:1	39887:1	42050:1	42403:6	43231:1	44264:6	45595:1	45903:2																																																																																																																																																																																											
1	959:2	1766:2	2698:2	5457:4	7906:1	11453:1	13587:1	14033:2	15221:3	16730:2	18109:2	20443:2	20814:1	21337:2	22395:2	24439:2	31015:2	31450:2	33275:2	33389:2	34315:2	34804:2	37685:2	37925:2	38108:1	41944:2	43236:1	44076:2	44264:6	46063:1	47721:1	49233:1																																																																																																																																																																																						
1	3055:1	3147:1	3691:1	4214:2	5446:1	7217:1	7223:1	7612:1	8725:1	8827:2	8938:1	9769:1	10949:1	11337:1	11618:1	11880:1	13380:1	13854:6	14477:1	15916:1	16454:1	17659:1	21265:1	21766:1	26618:1	30046:1	30500:1	31058:1	31361:1	31450:1	33205:1	33275:7	34297:8	34545:1	34764:1	35244:1	35295:1	35455:1	36046:1	37299:1	37619:1	37657:1	40209:1	40961:1	41414:1	42351:1	44642:1	46911:1	46959:1	49207:1	49264:1																																																																																																																																																																			
1	760:1	1662:1	3691:1	4074:1	5920:1	8450:1	8938:1	9671:1	11808:1	12345:1	13854:4	14604:1	15916:1	18839:1	20298:1	21444:1	21774:1	23059:1	24674:1	26570:1	26643:1	27205:1	29980:3	30511:1	30708:1	31475:1	31996:1	32267:1	33275:4	34297:8	35151:1	35417:2	35811:1	36470:1	38120:1	38798:1	40595:1	42023:1	42241:1	42386:1	42941:1	43300:2	44360:1	46911:1	46959:1	47268:1	47719:1	47847:1	49207:2	49233:1																																																																																																																																																																				
1	760:1	5899:1	6380:1	8358:1	10009:1	10035:1	10431:1	11971:1	13280:1	13854:2	14400:1	16417:1	17380:1	19863:1	20087:1	20256:1	21328:1	24447:2	26643:1	28992:1	29000:1	29980:3	33021:1	33275:3	34089:1	34297:6	35544:1	35545:1	36327:1	38672:1	40961:1	42959:1	43300:2	49576:1																																																																																																																																																																																				
-1	2114:2	6840:2	8938:2	9293:6	10796:2	11920:2	12601:2	12652:2	13854:2	13926:2	16336:2	16897:2	17729:2	18162:2	18919:2	19574:2	21199:2	24015:2	27839:2	27996:2	28321:2	29792:2	29980:2	30731:2	33275:2	34297:4	37937:2	39887:2	43300:2	44360:2	44942:2	45090:2	45663:2	45903:10	45937:2	46911:4	47719:2	48238:2	49207:2																																																																																																																																																																															
1	737:1	2834:1	4822:1	5458:1	7399:1	7790:1	8508:3	10441:1	11575:1	12187:1	13854:2	15916:1	16635:1	20446:1	21528:1	22307:1	22977:1	25465:1	29980:1	31809:1	31902:1	33021:1	33275:2	34297:4	34350:1	34784:1	38555:1	39547:3	39716:1	41653:1	43096:1	46846:1	49207:1																																																																																																																																																																																					
1	7129:2	7612:1	8938:1	9769:2	11920:1	13854:4	17478:1	19242:1	21058:1	21199:1	21215:1	21265:1	22273:1	23069:1	24786:1	24989:1	27026:1	28293:1	32439:1	33275:2	33988:2	34297:4	34805:1	37404:1	38193:1	38621:1	39887:1	42351:1	45090:4	45903:6	46116:1																																																																																																																																																																																							
1	346:1	737:3	760:1	1506:1	1606:1	1884:1	3772:1	4214:4	4416:2	4977:1	5066:1	5566:2	5977:1	6411:2	6742:3	7612:1	9092:1	10441:2	11165:1	13004:1	13151:2	13157:1	13854:12	15722:2	15916:3	16216:2	17510:1	17770:3	18330:1	19863:3	21287:1	21562:1	21778:1	21837:2	22058:2	22063:1	24073:1	25028:1	25207:1	26643:1	28214:2	28274:1	28521:2	29477:1	29546:1	29980:3	32822:4	32976:2	33021:6	33070:2	33122:1	33275:16	33774:1	34297:18	34561:1	34851:1	34858:1	35361:1	35709:1	35974:1	36262:1	37678:1	37824:6	37836:2	38210:2	38806:4	39880:1	40961:2	41534:2	41869:3	42351:3	43300:2	45195:1	45935:1	46041:2	47777:1	48473:1	49189:1	49207:4																																																																																																																																							
-1	368:1	558:1	2533:1	5699:5	8562:1	8938:3	9178:1	11920:1	14329:1	16828:1	19242:1	20378:1	21122:1	21199:1	22168:1	22826:2	27026:1	29876:1	33051:1	33988:7	35454:1	39887:1	42518:1	44175:1	44360:1	44799:1	45090:9	45903:12	46116:1	47719:1	49207:1	49233:1																																																																																																																																																																																						
-1	4622:1	9214:1	9293:1	11331:1	12744:1	13472:1	13747:1	15433:1	19512:1	19949:1	23772:1	24518:1	29757:1	32379:1	43096:1	43538:1	44360:1	45791:1	45903:2	46053:1	46911:1	47719:1	48238:1	49207:1	49227:1	49521:1	49747:1																																																																																																																																																																																											
